fragment_id,fragment_line_num,index_in_line,word_language,domain,place_discovery,place_composition,value,clean_value,lemma
P224378,1,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ARAD-ka,ARAD-ka,ardu
P224378,2,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224378,2,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),di-na-an,di-na-an,dinānu
P224378,2,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,2,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia,be-li2-ia,bēlu
P224378,2,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lul-lik,lul-lik,alāku
P224378,3,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),um-ma-a,um-ma-a,umma
P224378,3,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224378,3,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,3,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia-a-ma,be-li2-ia-a-ma,bēlu
P224378,4,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224378,4,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,4,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia₂,be-li2-ia2,bēlu
P224378,4,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),al-tap-ra,al-tap-ra,šapāru
P224378,5,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),um-ma,um-ma,umma
P224378,5,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),mi-nam-ma,mi-nam-ma,minamma
P224378,5,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ep-pu-uš,ep-pu-uš,epēšu
P224378,6,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša₂,ša2,ša
P224378,6,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224378,6,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,6,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),aq-bu-u₂,aq-bu-u2,qabû
P224378,6,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),um-ma,um-ma,umma
P224378,6,5,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),d.EN,d-EN,Bel
P224378,6,6,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iq-ta-bi,iq-ta-bi,qabû
P224378,7,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),um-ma,um-ma,umma
P224378,7,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL-u₂-tu,LUGAL-u2-tu,šarrūtu
P224378,7,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-ši,i-ši,našû
P224378,7,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224378,7,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),pi-ia,pi-ia,pû
P224378,8,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),man-nu,man-nu,mannu
P224378,8,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša-la-nu-u₂-a,ša-la-nu-u2-a,šalânū-
P224378,8,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL-u₂-tu,LUGAL-u2-tu,šarrūtu
P224378,8,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-na-aš₂-ši,i-na-aš2-ši,našû
P224378,9,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL-u₂-ti,LUGAL-u2-ti,šarrūtu
P224378,9,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iš-ši,iš-ši,našû
P224378,9,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-na,i-na,ina
P224378,9,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),mah-ri-i,mah-ri-i,maḫrû
P224378,10,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}um-man-ni,lu2-um-man-ni,ummiānu
P224378,10,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,10,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iq-ta-ba-aš₂-šu₂,iq-ta-ba-aš2-šu2,qabû
P224378,10,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),um-ma,um-ma,umma
P224378,11,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL-u₂-tu,LUGAL-u2-tu,šarrūtu
P224378,11,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),e-pu-uš,e-pu-uš,epēšu
P224378,11,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,11,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),il-tap-raš-šu₂,il-tap-raš-šu2,šapāru
P224378,13,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224378,13,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iš-pur-an-ni,iš-pur-an-ni,šapāru
P224378,14,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša₂,ša2,ša
P224378,14,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ul-tu,ul-tu,ištu
P224378,16,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),en-na,en-na,enna
P224378,17,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UR₂,UR2,sūnu
P224378,18,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224378,18,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),URU,URU,ālu
P224379,1,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224379,1,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224379,1,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia,be-li2-ia,bēlu
P224379,2,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ARAD-ka,ARAD-ka,ardu
P224379,3,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-u,lu-u,lū
P224379,3,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),DI-mu,DI-mu,šulmu
P224379,3,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224379,3,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224379,3,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia₂,be-li2-ia2,bēlu
P224379,4,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224379,4,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UGU,UGU,muḫḫu
P224379,4,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),qa-ri-te,qa-ri-te,qerītu
P224379,4,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša,ša,ša
P224379,4,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224379,4,5,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂,be-li2,bēlu
P224379,5,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iš-pur-an-ni,iš-pur-an-ni,šapāru
P224379,5,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ma-a,ma-a,mā
P224379,5,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-u₂,lu-u2,lū
P224379,6,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),dul-lu,dul-lu,dullu
P224379,6,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ki-i,ki-i,kī
P224379,8,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-za-ki,lu-za-ki,zakû
P224379,9,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),dul-lu,dul-lu,dullu
P224379,9,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša,ša,ša
P224379,10,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224379,10,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UGU,UGU,muḫḫu
P224379,10,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša,ša,ša
P224379,10,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224379,10,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂,be-li2,bēlu
P224379,11,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iš-pur-an-ni,iš-pur-an-ni,šapāru
P224379,11,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ma-a,ma-a,mā
P224379,11,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224379,11,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UGU,UGU,muḫḫu
P224379,12,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lil-lik-u-ni,lil-lik-u-ni,alāku
P224379,14,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),E₂-MEŠ,E2-meš,bītu
P224379,15,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša,ša,ša
P224379,15,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),kaq-qar-šu₂-nu,kaq-qar-šu2-nu,qaqqaru
P224379,15,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u₂-ki-i-lu-ni,u2-ki-i-lu-ni,kullu
P224379,16,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),le-ku-lu,le-ku-lu,akālu
P224379,17,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ma-aʾ-da,ma-a'-da,mādu
P224380,1,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224380,1,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224380,1,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN-ia,EN-ia,bēlu
P224380,2,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ARAD-ka,ARAD-ka,ardu
P224380,3,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-u,lu-u,lū
P224380,3,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),DI-mu,DI-mu,šulmu
P224380,3,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224380,3,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224380,3,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN-ia,EN-ia,bēlu
P224380,4,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),KUG.UD,KUG-UD,ṣarpu
P224380,4,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša,ša,ša
P224380,4,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224380,5,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li,be-li,bēlu
P224380,5,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-di-na-ni,i-di-na-ni,tadānu
P224380,6,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ma-a,ma-a,mā
P224380,7,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224380,7,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}ku-ma-a-a,lu2-ku-ma-a-a,Kummaya
P224380,9,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}ERIM-MEŠ,lu2-ERIN2-meš,ṣābu
P224380,10,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ki-i,ki-i,kī
P224380,10,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠA₃-bi-šu₂-nu,ŠA3-bi-šu2-nu,libbu
P224380,11,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224380,11,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),KUR-šu₂-nu,KUR-šu2-nu,mātu
P224380,11,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u₂-sa-hi-ir-šu₂-nu,u2-sa-hi-ir-šu2-nu,saḫāru
P224380,12,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}ERIM-MEŠ,lu2-ERIN2-meš,ṣābu
P224380,13,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),re-e-hu,re-e-hu,rēḫu
P224380,14,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),TA@v,TA@v,išti
P224380,14,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}qur-ri-bi-te,lu2-qur-ri-bi-te,ša-qurbūti
P224380,15,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224380,15,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UGU-hi,UGU-hi,muḫḫu
P224380,15,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224380,16,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN-ia,EN-ia,bēlu
P224380,17,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-sa-pa-ra,a-sa-pa-ra,šapāru
P224381,1,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224381,1,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224381,1,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia,be-li2-ia,bēlu
P224381,2,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ARAD-ka,ARAD-ka,ardu
P224381,2,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{I}man-nu-ki-i-{d}aš-šur,I-man-nu-ki-i-d-aš-šur,Mannu-ki-Aššur
P224381,3,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-u₂,lu-u2,lū
P224381,3,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),DI-mu,DI-mu,šulmu
P224381,3,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224381,3,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224381,3,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂-ia₂,be-li2-ia2,bēlu
P224381,4,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224381,4,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UGU,UGU,muḫḫu
P224381,4,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša₂,ša2,ša
P224381,4,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224381,4,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),be-li₂,be-li2,bēlu
P224381,5,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),iš-pu-ra,iš-pu-ra,šapāru
P224381,5,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),um-ma,um-ma,umma
P224381,5,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-du-u₂,a-du-u2,adû
P224381,6,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224381,6,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),pa-ni-ka,pa-ni-ka,pānu
P224381,7,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),NUMUN,NUMUN,zēru
P224381,7,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ul-la,ul-la,elû
P224381,10,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),en-na,en-na,enna
P224381,12,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224381,12,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na-ku,a-na-ku,anāku
P224381,12,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-du-u,a-du-u,adû
P224381,13,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224381,13,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN.NUN-ia,EN-NUN-ia,maṣṣartu
P224381,14,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u₂-šu-uz-za-ak-a,u2-šu-uz-za-ak-a,ušuzzāyu
P224381,15,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN.NUN-a,EN-NUN-a,maṣṣartu
P224381,15,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na-aṣ-ṣar,a-na-aṣ-ṣar,naṣāru
P224382,1,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),IM,IM,ṭuppu
P224382,1,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{munus}da-ta-a,munus-da-ta-a,Data
P224382,2,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224382,2,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{I}MU-MU,I-MU-MU,Šumu-iddina
P224382,2,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠEŠ-šu₂,ŠEŠ-šu2,aḫu
P224382,3,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{d}{munus}NIN.LIL₂,d-munus-NIN-LIL2,Mulliltu
P224382,3,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u,u,u
P224382,3,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),d.INNIN,d-INNIN,Ištar
P224382,3,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),TIN.TIR{ki},TIN-TIR-ki,Babili
P224382,4,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),šu-lum,šu-lum,šulmu
P224382,4,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),KUR,KUR,mātu
P224382,4,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša₂,ša2,ša
P224382,4,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠEŠ-ia,ŠEŠ-ia,aḫu
P224382,5,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),liq-ba-aʾ,liq-ba-a',qabû
P224382,5,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UD-mu-us-su,UD-mu-us-su,ūmussu
P224382,6,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{d}{munus}NIN.LIL₂,d-munus-NIN-LIL2,Mulliltu
P224382,6,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u,u,u
P224382,6,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),d.INNIN,d-INNIN,Ištar
P224382,6,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),TIN.TIR{ki},TIN-TIR-ki,Babili
P224382,7,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224382,7,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),TIN,TIN,balāṭu
P224382,7,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ZI-MEŠ,ZI-meš,napištu
P224382,7,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša₂,ša2,ša
P224382,7,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠEŠ-ia₂,ŠEŠ-ia2,aḫu
P224382,8,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u₂-ṣal-la,u2-ṣal-la,ṣullû
P224382,8,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),am-mi₃-ni,am-mi3-ni,ana
P224382,8,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ma-la,ma-la,mala
P224382,9,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-ga-a,a-ga-a,agâ
P224382,9,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UD-mu,UD-mu,ūmu
P224382,9,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}A-šip-ri-ka,lu2-A-šip-ri-ka,māru
P224382,10,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),la,la,lā
P224382,10,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-mur,a-mur,amāru
P224382,10,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),en-na,en-na,enna
P224382,10,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ki-i,ki-i,kī
P224382,11,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),bal-ṭa-a-tum,bal-ṭa-a-tum,balṭu
P224382,11,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-da-ti-ka,i-da-ti-ka,ittu
P224382,12,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),mi-ṭe-e-ti,mi-ṭe-e-ti,miṭītu
P224382,12,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-ram-ma,lu-ram-ma,ramû
P224382,13,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu-ur-qud,lu-ur-qud,raqādu
P224382,13,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{munus}ga-ga-a,munus-ga-ga-a,Gaga
P224382,14,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),mi-ta-at,mi-ta-at,mītu
P224382,14,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u,u,u
P224382,14,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠEŠ-ku,ŠEŠ-ku,aḫu
P224382,15,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),da-li-ih,da-li-ih,dalḫu
P224382,16,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),al-kam₂-ma,al-kam2-ma,alāku
P224382,17,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-mur-šu₂,a-mur-šu2,amāru
P224382,18,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ki-i,ki-i,kī
P224382,18,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),na-kut-ti,na-kut-ti,naquttu
P224382,19,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),al-tap-rak-ka,al-tap-rak-ka,šapāru
P224382,19,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ha-an-ṭiš,ha-an-ṭiš,ḫamṭiš
P224382,20,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),kul-du,kul-du,kašādu
P224382,20,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{d}NIN.LIL₂,d-NIN-LIL2,Mulliltu
P224382,21,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),u,u,u
P224382,21,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),d.INNIN,d-INNIN,Ištar
P224382,21,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),TIN.TIR{ki},TIN-TIR-ki,Babili
P224382,22,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu,lu,lū
P224382,22,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-da-aʾ,i-da-a',wadû
P224382,23,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ki-i,ki-i,kī
P224382,23,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),UD-mu-us-su,UD-mu-us-su,ūmussu
P224382,24,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),it-ti,it-ti,itti
P224382,24,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),du-lu-uh-ti-a,du-lu-uh-ti-a,duluḫtu
P224382,25,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ina,ina,ina
P224382,25,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ni-pi-ih,ni-pi-ih,nipḫu
P224382,25,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠA₃-bi-ka,ŠA3-bi-ka,libbu
P224382,26,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),la,la,lā
P224382,26,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),tak-la-ka,tak-la-ka,taklu
P224382,26,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),DINGIR,DINGIR,ilu
P224382,27,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{I}šul-lu-ma-a,I-šul-lu-ma-a,Šulluma
P224382,27,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),šu-lum,šu-lum,šulmu
P224382,28,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ša₂,ša2,ša
P224382,28,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{I}MU-MU,I-MU-MU,Šumu-iddina
P224382,28,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ŠEŠ-šu₂,ŠEŠ-šu2,aḫu
P224382,29,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),i-ša₂-al,i-ša2-al,šâlu
P224383,1,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224383,1,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224383,1,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN-ia,EN-ia,bēlu
P224383,2,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),ARAD-ka,ARAD-ka,ardu
P224383,3,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),lu,lu,lū
P224383,3,1,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),DI-mu,DI-mu,šulmu
P224383,3,2,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),a-na,a-na,ana
P224383,3,3,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),LUGAL,LUGAL,šarru
P224383,3,4,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),EN-ia,EN-ia,bēlu
P224383,4,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),{lu₂}GAL-URU-MEŠ,lu2-GAL-URU-meš,rabû
P224383,5,0,akk,NALet,Nimrud (Kalhu),Nimrud (Kalhu),02-šu₂,2-šu2,šinīšu
