fragment_id,fragment_line_num,index_in_line,word_language,domain,place_discovery,place_composition,value,clean_value,lemma
79.B.32,1,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,IM,IM,ṭuppu I
79.B.32,1,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-AG-NIG2-DU-URU3,I-d-AG-NIG2-DU-URU3,Nabu-kudurri-uṣur I
79.B.32,2,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
79.B.32,2,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-DUG3-GA-IM-d-AG,I-DUG3-GA-IM-d-AG,Ṭab-šar-Nabu I
79.B.32,3,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu-u2,lu-u2,lū I
79.B.32,3,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šu-lum,šu-lum,šulmu I
79.B.32,3,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
79.B.32,4,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ka-a-šu2,ka-a-šu2,kâšim I
79.B.32,4,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-EN,d-EN,Bel I
79.B.32,4,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
79.B.32,4,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-AG,d-AG,Nabu I
79.B.32,5,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šu-lum-ka,šu-lum-ka,šulmu I
79.B.32,5,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,liq-bu-u,liq-bu-u,qabû II
79.B.32,6,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
79.B.32,6,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,UGU,UGU,muhhu I
79.B.32,6,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-NUN-tu2,EN-NUN-tu2,maṣṣartu I
79.B.32,7,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
79.B.32,7,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,E2,E2,bītu I
79.B.32,7,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,la,la,lā I
79.B.32,7,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ta-šel-lu,ta-šel-lu,šelû III
79.B.32,8,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-NUN-tu2,EN-NUN-tu2,maṣṣartu I
79.B.32,8,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
79.B.32,8,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,E2,E2,bītu I
79.B.32,9,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u2-ṣur,u2-ṣur,naṣāru I
79.B.32,9,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u3,u3,u I
79.B.32,10,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u4-mu,u4-mu,ūmu I
79.B.32,10,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,IM,IM,ṭuppu I
79.B.32,10,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ta-mu-ru,ta-mu-ru,amāru I
79.B.32,11,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,nu-bat-ti,nu-bat-ti,nubattu I
79.B.32,11,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,la,la,lā I
79.B.32,11,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ta-ba-a-tu2,ta-ba-a-tu2,abātu I
79.B.32,12,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,tug2-mu-ṣip-pe-e-ti,tug2-mu-ṣip-pe-e-ti,muṣiptu I
79.B.32,13,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,tug2-šir-a-am-me,tug2-šir-a-am-me,šir'am I
79.B.32,14,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ṣu-up-pe-e-tu2,ṣu-up-pe-e-tu2,ṣuppu I
79.B.32,15,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,tug2-šir-a-am-me,tug2-šir-a-am-me,šir'am I
79.B.32,16,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šu-pa-le-e-tu2,šu-pa-le-e-tu2,Tamtu-šaplitu I
79.B.32,17,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u3,u3,u I
79.B.32,17,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,tug2-SAGŠU-me,tug2-SAGŠU-me,kubšu I
79.B.32,18,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,la-pa-ni,la-pa-ni,lapān I
79.B.32,18,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu2-GAL-MEŠ,lu2-GAL-meš,rabû I
79.B.32,18,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,iš-kar-me,iš-kar-me,iškāru I
79.B.32,19,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,hi-i-ṭu,hi-i-ṭu,hīṭu I
79.B.32,19,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
79.B.32,19,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-šam-ma,i-šam-ma,našû II
79.B.32,20,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
79.B.32,20,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠU-II,ŠU-II,qātu I
79.B.32,20,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu2-A-KIN-ka,lu2-A-KIN-ka,šipru I
79.B.32,21,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ka-a-a-ma-nu,ka-a-a-ma-nu,kayyamānu I
79.B.32,22,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šu-bi-la,šu-bi-la,wabālu I
79.B.32,23,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ha-an-ṭiš,ha-an-ṭiš,hamṭiš I
79.B.32,23,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
79.B.32,23,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ha-an-ṭiš,ha-an-ṭiš,hamṭiš I
79.B.32,24,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šuk-ši-da-an-ni,šuk-ši-da-an-ni,kašādu I
A 1054,1,1,akk,LB Letters,URUK,URUK,ṭup-pi,ṭup-pi,ṭuppu I
A 1054,1,2,akk,LB Letters,URUK,URUK,I-d-AG-BA-ša2,I-d-AG-BA-ša2,Nabu-iqiša I
A 1054,2,1,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 1054,2,2,akk,LB Letters,URUK,URUK,I-d-AG-mu-še-ti-iq-u2-di,I-d-AG-mu-še-ti-iq-u2-di,Mudammiq-Nabu I
A 1054,3,1,akk,LB Letters,URUK,URUK,d-EN,d-EN,Bel I
A 1054,3,2,akk,LB Letters,URUK,URUK,u3,u3,u I
A 1054,3,3,akk,LB Letters,URUK,URUK,d-AG,d-AG,Nabu I
A 1054,4,1,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 1054,4,2,akk,LB Letters,URUK,URUK,ŠEŠ-ia2,ŠEŠ-ia2,ahu I
A 1054,4,3,akk,LB Letters,URUK,URUK,lik-ru-bu,lik-ru-bu,karābu II
A 1054,5,1,akk,LB Letters,URUK,URUK,ši-pir-e-ti,ši-pir-e-ti,šipirtu I
A 1054,6,1,akk,LB Letters,URUK,URUK,áš-ta-ṭarₓ,aš2-ta-ṭarₓ,šaṭāru II
A 1054,6,2,akk,LB Letters,URUK,URUK,ši-pir-ta-ka,ši-pir-ta-ka,šipirtu I
A 1054,7,1,akk,LB Letters,URUK,URUK,la,la,lā I
A 1054,7,2,akk,LB Letters,URUK,URUK,a-mur,a-mur,amāru I
A 1054,7,3,akk,LB Letters,URUK,URUK,at-ta,at-ta,atta I
A 1054,8,1,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 1054,8,2,akk,LB Letters,URUK,URUK,ta-ṭi-pi-an-ni,ta-ṭi-pi-an-ni,ṭepû I
A 1054,9,1,akk,LB Letters,URUK,URUK,ul-tu,ul-tu,ištu I
A 1054,9,2,akk,LB Letters,URUK,URUK,a-ga-a,a-ga-a,agâ I
A 1054,10,1,akk,LB Letters,URUK,URUK,I-mu-šal-lim-d-AMAR-UTU,I-mu-šal-lim-d-AMAR-UTU,Mušallim-Marduk I
A 1054,11,1,akk,LB Letters,URUK,URUK,a-kan-na-ka,a-kan-na-ka,akanna II
A 1054,11,2,akk,LB Letters,URUK,URUK,ta-bak-ka,ta-bak-ka,abāku I
A 1054,12,1,akk,LB Letters,URUK,URUK,ul,ul,ul I
A 1054,12,2,akk,LB Letters,URUK,URUK,ta-šaq-qi2,ta-šaq-qi2,šaqû III
A 1054,13,1,akk,LB Letters,URUK,URUK,a-ga-a',a-ga-a',agâ I
A 1054,13,2,akk,LB Letters,URUK,URUK,EN,EN,bēlu I
A 1054,14,1,akk,LB Letters,URUK,URUK,MUN-u2-tu,MUN-u2-tu,ṭābtu I
A 1054,15,1,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 1054,15,2,akk,LB Letters,URUK,URUK,BAR2-SIP-ki-meš,BAR2-SIP-ki-meš,Barsip I
A 1054,16,1,akk,LB Letters,URUK,URUK,piš-ki,piš-ki,perku I
A 1054,16,2,akk,LB Letters,URUK,URUK,ina,ina,ina I
A 1054,16,3,akk,LB Letters,URUK,URUK,pa-ni-ia2,pa-ni-ia2,pānu I
A 1054,16,4,akk,LB Letters,URUK,URUK,ša2-kin,ša2-kin,šakānu I
A 1054,17,1,akk,LB Letters,URUK,URUK,ina,ina,ina I
A 1054,17,2,akk,LB Letters,URUK,URUK,ŠA3-bi,ŠA3-bi,libbu I
A 1054,17,3,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 1054,17,4,akk,LB Letters,URUK,URUK,ši-pir-ta-a,ši-pir-ta-a,šipirtu I
A 1054,18,1,akk,LB Letters,URUK,URUK,la,la,lā I
A 1054,18,2,akk,LB Letters,URUK,URUK,ta-me-e-šu2,ta-me-e-šu2,tamû I
A 1054,19,1,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 1054,19,2,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 1054,19,3,akk,LB Letters,URUK,URUK,ITI-ŠE,ITI-ŠE,Addaru I
A 1054,20,1,akk,LB Letters,URUK,URUK,ta-la-ka,ta-la-ka,alāku I
A 1054,20,2,akk,LB Letters,URUK,URUK,it-ti-ka,it-ti-ka,itti I
A 1054,21,1,akk,LB Letters,URUK,URUK,ab-kam-šu2-ma,ab-kam-šu2-ma,abāku I
A 1054,21,2,akk,LB Letters,URUK,URUK,qaq-qa-ri,qaq-qa-ri,qaqqaru I
A 1054,22,1,akk,LB Letters,URUK,URUK,li-iš-qa,li-iš-qa,šaqû II
A 4324,1,2,akk,LB Letters,URUK,URUK,GIN2,GIN2,šiqlu I
A 4324,1,3,akk,LB Letters,URUK,URUK,hal-lu-ru,hal-lu-ru,hallu I
A 4324,1,4,akk,LB Letters,URUK,URUK,KU3-GI,KU3-GI,hurāṣu I
A 4324,1,5,akk,LB Letters,URUK,URUK,gu2-hal-ṣu,gu2-hal-ṣu,halṣu I
A 4324,2,1,akk,LB Letters,URUK,URUK,ul-tu,ul-tu,ištu I
A 4324,2,2,akk,LB Letters,URUK,URUK,ŠA3-bi,ŠA3-bi,libbu I
A 4324,2,3,akk,LB Letters,URUK,URUK,gi-šad-du,gi-šad-du,šaddu II
A 4324,2,4,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4324,2,5,akk,LB Letters,URUK,URUK,I-re-mut,I-re-mut,Remutu I
A 4324,3,1,akk,LB Letters,URUK,URUK,A-šu2,A-šu2,māru I
A 4324,3,2,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4324,3,3,akk,LB Letters,URUK,URUK,I-d-EN-ŠEŠ-MU,I-d-EN-ŠEŠ-MU,Bel-ah-iddin I
A 4324,3,4,akk,LB Letters,URUK,URUK,ni-it-ta-ša2-a,ni-it-ta-ša2-a,našû II
A 4324,4,1,akk,LB Letters,URUK,URUK,i-qab-bu-u,i-qab-bu-u,qabû II
A 4324,4,2,akk,LB Letters,URUK,URUK,um-ma,um-ma,umma I
A 4324,4,3,akk,LB Letters,URUK,URUK,ina,ina,ina I
A 4324,4,4,akk,LB Letters,URUK,URUK,ha-a-ṭi-nu,ha-a-ṭi-nu,hatanu I
A 4324,5,1,akk,LB Letters,URUK,URUK,šu-u2,šu-u2,šū I
A 4324,5,2,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 4324,5,3,akk,LB Letters,URUK,URUK,ni-mu-ru,ni-mu-ru,amru I
A 4324,6,1,akk,LB Letters,URUK,URUK,gu2-hal-ṣu,gu2-hal-ṣu,halṣu II
A 4324,6,2,akk,LB Letters,URUK,URUK,la-bi-ru,la-bi-ru,labīru I
A 4324,6,3,akk,LB Letters,URUK,URUK,šu-u,šu-u,šū I
A 4324,7,1,akk,LB Letters,URUK,URUK,ni-qab-ba-aš2-šu-nu-ti,ni-qab-ba-aš2-šu-nu-ti,qabû II
A 4324,8,1,akk,LB Letters,URUK,URUK,um-ma,um-ma,umma I
A 4324,8,2,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4324,8,3,akk,LB Letters,URUK,URUK,E2,E2,bītu I
A 4324,8,4,akk,LB Letters,URUK,URUK,DINGIR-MEŠ,DINGIR-meš,ilu I
A 4324,8,5,akk,LB Letters,URUK,URUK,šu2-u,šu2-u,šū I
A 4324,9,1,akk,LB Letters,URUK,URUK,ul,ul,ul I
A 4324,9,2,akk,LB Letters,URUK,URUK,ni-ip-ru-us,ni-ip-ru-us,parāsu I
A 4324,10,1,akk,LB Letters,URUK,URUK,ITI-DIRI-ŠE,ITI-DIRI-ŠE,diri-Addari I
A 4324,10,2,akk,LB Letters,URUK,URUK,U4-28-KAM,UD-28-KAM,šumēlu I
A 4324,11,1,akk,LB Letters,URUK,URUK,MU-7-KAM,MU-7-KAM,šattu I
A 4324,11,2,akk,LB Letters,URUK,URUK,d-AG-A-PAB,d-AG-A-PAB,Nabu-apla-uṣur I
A 4324,12,1,akk,LB Letters,URUK,URUK,LUGAL,LUGAL,šarru I
A 4324,12,2,akk,LB Letters,URUK,URUK,E-ki,E-ki,Babylon I
A 4413,2,1,akk,LB Letters,URUK,URUK,u2-ṣal-la,u2-ṣal-la,ṣullû I
A 4413,2,2,akk,LB Letters,URUK,URUK,a-mur,a-mur,amāru I
A 4413,3,1,akk,LB Letters,URUK,URUK,A-ŠA3,A-ŠA3,eqlu I
A 4413,3,2,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4413,3,3,akk,LB Letters,URUK,URUK,I-d-AG-MU-GIŠ,I-d-AG-MU-GIŠ,Nabu-šumu-lešir I
A 4413,4,1,akk,LB Letters,URUK,URUK,I-d-EN-ŠEŠ-MEŠ-SU,I-d-EN-ŠEŠ-meš-SU,Bel-ahhe-eriba I
A 4413,4,2,akk,LB Letters,URUK,URUK,u,u,u I
A 4413,4,3,akk,LB Letters,URUK,URUK,I-A-a,I-A-a,Aplaya I
A 4413,5,1,akk,LB Letters,URUK,URUK,ina,ina,ina I
A 4413,5,2,akk,LB Letters,URUK,URUK,GU2,GU2,kišādu I
A 4413,5,3,akk,LB Letters,URUK,URUK,id2-har-ri,id2-har-ri,Harru I
A 4413,6,1,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4413,6,2,akk,LB Letters,URUK,URUK,I-la-ba-ši,I-la-ba-ši,Labaši I
A 4413,7,1,akk,LB Letters,URUK,URUK,i-riš-ši,i-riš-ši,riāšu I
A 4413,7,2,akk,LB Letters,URUK,URUK,de-ša2-at,de-ša2-at,dēšû I
A 4413,8,1,akk,LB Letters,URUK,URUK,u3,u3,u I
A 4413,8,2,akk,LB Letters,URUK,URUK,lu,lu,lū I
A 4413,8,3,akk,LB Letters,URUK,URUK,ma-a-du,ma-a-du,mādu I
A 4413,9,1,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4413,9,2,akk,LB Letters,URUK,URUK,gi-ne2-e,gi-ne2-e,ginû I
A 4413,10,1,akk,LB Letters,URUK,URUK,ṭa-ba-at,ṭa-ba-at,ṭābu I
A 4413,11,2,akk,LB Letters,URUK,URUK,lu2-EN,lu2-EN,bēlu I
A 4413,11,3,akk,LB Letters,URUK,URUK,pi-qit-ti,pi-qit-ti,piqittu I
A 4413,12,1,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4413,12,2,akk,LB Letters,URUK,URUK,i-qab-bi,i-qab-bi,qabû II
A 4413,13,1,akk,LB Letters,URUK,URUK,um-ma,um-ma,umma I
A 4413,13,2,akk,LB Letters,URUK,URUK,a-hi,a-hi,ahu II
A 4413,13,3,akk,LB Letters,URUK,URUK,a-na-aš2-ši,a-na-aš2-ši,našû II
A 4413,14,1,akk,LB Letters,URUK,URUK,a-mur,a-mur,amāru I
A 4413,14,2,akk,LB Letters,URUK,URUK,I-d-EN-ŠEŠ-MEŠ-SU,I-d-EN-ŠEŠ-meš-SU,Bel-ahhe-eriba I
A 4413,15,1,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4413,15,2,akk,LB Letters,URUK,URUK,EN-ia2,EN-ia2,bēlu I
A 4413,15,3,akk,LB Letters,URUK,URUK,al-tap-ra,al-tap-ra,šapāru I
A 4413,16,1,akk,LB Letters,URUK,URUK,ana,ana,ana I
A 4413,16,2,akk,LB Letters,URUK,URUK,muh-hi,muh-hi,muhhu I
A 4413,16,3,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4413,16,4,akk,LB Letters,URUK,URUK,lu2-GAR-UMUŠ,lu2-GAR-UMUŠ,šešgallu I
A 4413,17,1,akk,LB Letters,URUK,URUK,EN,EN,bēlu I
A 4413,17,2,akk,LB Letters,URUK,URUK,li-iq-bi-ma,li-iq-bi-ma,qabû II
A 4413,18,1,akk,LB Letters,URUK,URUK,li-ṭir-ra-aš2-ši-im-sic,li-ṭir-ra-aš2-ši-im,ṭarādu I
A 4638,1,1,akk,LB Letters,URUK,URUK,IM,IM,ṭuppu I
A 4638,1,2,akk,LB Letters,URUK,URUK,I-d-AG-LUGAL-URU3,I-d-AG-LUGAL-URU3,Nabu-šarru-ibni I
A 4638,1,3,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4638,1,4,akk,LB Letters,URUK,URUK,I-d-AG-ŠEŠ-MEŠ-GI,I-d-AG-ŠEŠ-meš-GI,Nabu-ahhe-šullim I
A 4638,2,1,akk,LB Letters,URUK,URUK,d-EN,d-EN,Bel I
A 4638,2,2,akk,LB Letters,URUK,URUK,u,u,u I
A 4638,2,3,akk,LB Letters,URUK,URUK,d-PA,d-PA,Nabu I
A 4638,2,4,akk,LB Letters,URUK,URUK,šu-lum,šu-lum,šulmu I
A 4638,2,5,akk,LB Letters,URUK,URUK,u,u,u I
A 4638,2,6,akk,LB Letters,URUK,URUK,TIN,TIN,balāṭu I
A 4638,2,7,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,2,8,akk,LB Letters,URUK,URUK,ŠEŠ-ia2,ŠEŠ-ia2,ahu I
A 4638,2,9,akk,LB Letters,URUK,URUK,liq-bu-u2,liq-bu-u2,qabû II
A 4638,3,1,akk,LB Letters,URUK,URUK,am-mi-ni-i,am-mi-ni-i,ammīni I
A 4638,3,2,akk,LB Letters,URUK,URUK,lib3-ba-a-ti,lib3-ba-a-ti,libbātu I
A 4638,3,3,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,3,4,akk,LB Letters,URUK,URUK,KU3-BABBAR,KU3-BABBAR,kaspu I
A 4638,3,5,akk,LB Letters,URUK,URUK,ma-la-a-tú,ma-la-a-tu2,malû I
A 4638,4,1,akk,LB Letters,URUK,URUK,um-ma,um-ma,umma I
A 4638,4,2,akk,LB Letters,URUK,URUK,KU3-BABBAR,KU3-BABBAR,kaspu I
A 4638,4,3,akk,LB Letters,URUK,URUK,qa-ta,qa-ta,qātu I
A 4638,4,4,akk,LB Letters,URUK,URUK,i-di,i-di,idu I
A 4638,4,5,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,4,7,akk,LB Letters,URUK,URUK,ME,ME,me'atu I
A 4638,4,8,akk,LB Letters,URUK,URUK,lu2-EREN2-MEŠ,lu2-ERIN2-meš,ummānu I
A 4638,5,1,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,5,3,akk,LB Letters,URUK,URUK,u4-mu,u4-mu,ūmu I
A 4638,5,4,akk,LB Letters,URUK,URUK,man-na,man-na,mannu I
A 4638,5,5,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 4638,5,6,akk,LB Letters,URUK,URUK,i-pet-tin-nu,i-pet-tin-nu,petû II
A 4638,5,7,akk,LB Letters,URUK,URUK,lu2-EREN2-MEŠ,lu2-ERIN2-meš,ṣābu I
A 4638,6,1,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,6,2,akk,LB Letters,URUK,URUK,taš-pu-ra,taš-pu-ra,šapāru I
A 4638,6,3,akk,LB Letters,URUK,URUK,al-la,al-la,alla I
A 4638,6,5,akk,LB Letters,URUK,URUK,ME,ME,me'atu I
A 4638,6,6,akk,LB Letters,URUK,URUK,lu2-EREN2-MEŠ,lu2-ERIN2-meš,ṣābu I
A 4638,6,7,akk,LB Letters,URUK,URUK,ul,ul,ul I
A 4638,6,8,akk,LB Letters,URUK,URUK,ik-šu-du-nu,ik-šu-du-nu,kašādu I
A 4638,7,1,akk,LB Letters,URUK,URUK,lu2-GAL,lu2-GAL,rabû I
A 4638,7,2,akk,LB Letters,URUK,URUK,giš-BAN-ti,giš-BAN-ti,qaštu I
A 4638,7,3,akk,LB Letters,URUK,URUK,u,u,u I
A 4638,7,4,akk,LB Letters,URUK,URUK,lu2-GAL,lu2-GAL,rabû I
A 4638,7,6,akk,LB Letters,URUK,URUK,it-ti-šu2-nu,it-ti-šu2-nu,itti I
A 4638,7,7,akk,LB Letters,URUK,URUK,ia-a-nu,ia-a-nu,yānu I
A 4638,8,1,akk,LB Letters,URUK,URUK,d-EN,d-EN,Bel I
A 4638,8,2,akk,LB Letters,URUK,URUK,lu-u2,lu-u2,lū I
A 4638,8,3,akk,LB Letters,URUK,URUK,i-de,i-de,edû II
A 4638,8,4,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 4638,8,6,akk,LB Letters,URUK,URUK,MA-NA,MA-NA,manû II
A 4638,8,7,akk,LB Letters,URUK,URUK,KU3-BABBAR,KU3-BABBAR,kaspu I
A 4638,9,1,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,9,2,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4638,9,3,akk,LB Letters,URUK,URUK,PAD-HI-A-MEŠ-šu2-nu,PAD-HI-A-meš-šu2-nu,kurummatu I
A 4638,9,4,akk,LB Letters,URUK,URUK,tu-še-bi-la,tu-še-bi-la,wabālu I
A 4638,10,1,akk,LB Letters,URUK,URUK,ul-tu,ul-tu,ištu I
A 4638,10,2,akk,LB Letters,URUK,URUK,U4-6-KAM,UD-6-KAM,sebūtu I
A 4638,10,3,akk,LB Letters,URUK,URUK,a-di,a-di,adi I
A 4638,10,4,akk,LB Letters,URUK,URUK,U4-9-KAM,UD-9-KAM,sebūtu I
A 4638,10,5,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4638,10,6,akk,LB Letters,URUK,URUK,lu2-HUN-GA2-me,lu2-HUN-GA2-me,Agru I
A 4638,11,1,akk,LB Letters,URUK,URUK,e-te-ṭer,e-te-ṭer,eṭēru I
A 4638,11,2,akk,LB Letters,URUK,URUK,al-la,al-la,alla I
A 4638,11,4,akk,LB Letters,URUK,URUK,MA-NA,MA-NA,manû II
A 4638,11,5,akk,LB Letters,URUK,URUK,KU3-BABBAR,KU3-BABBAR,kaspu I
A 4638,11,6,akk,LB Letters,URUK,URUK,ina,ina,ina I
A 4638,11,7,akk,LB Letters,URUK,URUK,qi2-bi-tu2,qi2-bi-tu2,qibītu I
A 4638,11,8,akk,LB Letters,URUK,URUK,ša2,ša2,ša I
A 4638,12,1,akk,LB Letters,URUK,URUK,a-na,a-na,ana I
A 4638,12,2,akk,LB Letters,URUK,URUK,lu2-HUN-GA2-me,lu2-HUN-GA2-me,Agru I
A 4638,12,3,akk,LB Letters,URUK,URUK,ad-di-nu,ad-di-nu,nadānu II
A 4638,12,4,akk,LB Letters,URUK,URUK,u,u,u I
A 4638,12,5,akk,LB Letters,URUK,URUK,at-ta,at-ta,atta I
A 4638,13,1,akk,LB Letters,URUK,URUK,lu-u2,lu-u2,lū I
A 4638,13,2,akk,LB Letters,URUK,URUK,ti-de,ti-de,edû II
A 4638,13,3,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 4638,13,5,akk,LB Letters,URUK,URUK,EN,EN,bēlu I
A 4638,13,6,akk,LB Letters,URUK,URUK,dul-lu,dul-lu,dullu I
A 4638,14,1,akk,LB Letters,URUK,URUK,ina,ina,ina I
A 4638,14,2,akk,LB Letters,URUK,URUK,muh-hi,muh-hi,muhhu I
A 4638,14,3,akk,LB Letters,URUK,URUK,ni-id-dak-ka,ni-id-dak-ka,tadānu I
A 4638,14,4,akk,LB Letters,URUK,URUK,a-mur,a-mur,amāru I
A 4638,14,5,akk,LB Letters,URUK,URUK,mi-nu-u2,mi-nu-u2,mīnu I
A 4638,15,1,akk,LB Letters,URUK,URUK,ki-i,ki-i,kī I
A 4638,15,2,akk,LB Letters,URUK,URUK,la,la,lā I
A 4638,15,3,akk,LB Letters,URUK,URUK,u2-še-bi-lu-u2-ma,u2-še-bi-lu-u2-ma,wabālu I
A 4638,16,1,akk,LB Letters,URUK,URUK,E2,E2,bītu I
A 4638,16,2,akk,LB Letters,URUK,URUK,I-d-EN,I-d-EN,Bel I
A 4638,17,1,akk,LB Letters,URUK,URUK,id-da-aš2-šu,id-da-aš2-šu,nadānu II
A 4638,17,2,akk,LB Letters,URUK,URUK,ia-a-nu,ia-a-nu,yānu I
A 4638,18,1,akk,LB Letters,URUK,URUK,TA,TA,ištu I
A 4638,18,2,akk,LB Letters,URUK,URUK,A,A,māru I
A 4638,19,1,akk,LB Letters,URUK,URUK,mah-ru-u2,mah-ru-u2,mahrû I
A 4638,20,1,akk,LB Letters,URUK,URUK,kap-du,kap-du,kapādu I
A 4638,20,3,akk,LB Letters,URUK,URUK,ME,ME,me'atu I
A 4638,20,4,akk,LB Letters,URUK,URUK,lu2-EREN2-MEŠ,lu2-ERIN2-meš,ṣābu I
A 4638,20,5,akk,LB Letters,URUK,URUK,pit-nu-tu,pit-nu-tu,pitnu I
