fragment_id,fragment_line_num,index_in_line,word_language,domain,place_discovery,place_composition,value,clean_value,lemma
ARM 10 33,1,0,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 33,1,1,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 33,1,2,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 33,1,3,akk,lettre politique,Mari,Ilan-ṣura,ka-ka-bi,ka-ka-bi,kakkabum
ARM 10 33,2,0,akk,lettre politique,Mari,Ilan-ṣura,qí-bí-ma,qi2-bi2-ma,qabûm
ARM 10 33,3,0,akk,lettre politique,Mari,Ilan-ṣura,um-ma,um-ma,umma
ARM 10 33,3,1,akk,lettre politique,Mari,Ilan-ṣura,(munus)-ki-ru-ú-ma,munus-ki-ru-u2-ma,Kirum
ARM 10 33,4,0,akk,lettre politique,Mari,Ilan-ṣura,DUMU-MUNUS-ka-a-ma,DUMU-MUNUS-ka-a-ma,mârtum
ARM 10 33,5,0,akk,lettre politique,Mari,Ilan-ṣura,ik-ta-ru,ik-ta-ru,karûm
ARM 10 33,5,1,akk,lettre politique,Mari,Ilan-ṣura,na-pá-aš-ti,na-pa2-aš-ti,napištum
ARM 10 33,6,0,akk,lettre politique,Mari,Ilan-ṣura,i-na,i-na,ina
ARM 10 33,6,1,akk,lettre politique,Mari,Ilan-ṣura,ši-tá-am-mi,ši-ta2-am-mi,šemûm
ARM 10 33,6,2,akk,lettre politique,Mari,Ilan-ṣura,a-wa-at,a-wa-at,awâtum
ARM 10 33,6,3,akk,lettre politique,Mari,Ilan-ṣura,(munus)-ši-ma-tim,munus-ši-ma-tim,Šimatum
ARM 10 33,7,0,akk,lettre politique,Mari,Ilan-ṣura,šum-ma,šum-ma,šumma
ARM 10 33,7,1,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 33,7,2,akk,lettre politique,Mari,Ilan-ṣura,ú-ul,u2-ul,ul
ARM 10 33,7,3,akk,lettre politique,Mari,Ilan-ṣura,i-ta-ar-ra-an-ni,i-ta-ar-ra-an-ni,târum
ARM 10 33,8,0,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 33,8,1,akk,lettre politique,Mari,Ilan-ṣura,ma-ri-(ki),ma-ri-ki,Mari
ARM 10 33,8,2,akk,lettre politique,Mari,Ilan-ṣura,a-ṣa-ba-at,a-ṣa-ba-at,ṣabâtum
ARM 10 33,8,3,akk,lettre politique,Mari,Ilan-ṣura,ap-pí,ap-pi2,appum
ARM 10 33,9,0,akk,lettre politique,Mari,Ilan-ṣura,iš-tu,iš-tu,ištu
ARM 10 33,9,1,akk,lettre politique,Mari,Ilan-ṣura,ú-ri-im,u2-ri-im,ûrum
ARM 10 33,9,2,akk,lettre politique,Mari,Ilan-ṣura,a-ma-qú-ut,a-ma-qu2-ut,maqâtum
ARM 10 33,10,0,akk,lettre politique,Mari,Ilan-ṣura,a-nu-um-ma,a-nu-um-ma,anumma
ARM 10 33,10,1,akk,lettre politique,Mari,Ilan-ṣura,(I)-ia-ri-im-(d)-da-gan,I-ia-ri-im-d-da-gan,Yarim-Dagan
ARM 10 33,11,0,akk,lettre politique,Mari,Ilan-ṣura,ka-la-šu,ka-la-šu,kalûm
ARM 10 33,11,1,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 33,11,2,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 33,12,0,akk,lettre politique,Mari,Ilan-ṣura,bu-ub,bu-ub,dabâbum
ARM 10 33,13,0,akk,lettre politique,Mari,Ilan-ṣura,ú,u2,Hayya-Sumu
ARM 10 33,13,1,akk,lettre politique,Mari,Ilan-ṣura,a-na-ku,a-na-ku,anâku
ARM 10 33,14,0,akk,lettre politique,Mari,Ilan-ṣura,ar,ar,mahârum
ARM 10 33,14,1,akk,lettre politique,Mari,Ilan-ṣura,LUGAL,LUGAL,šarrum
ARM 10 33,15,0,akk,lettre politique,Mari,Ilan-ṣura,at-ta,at-ta,atta
ARM 10 33,15,1,akk,lettre politique,Mari,Ilan-ṣura,ma-an-nu,ma-an-nu,mannum
ARM 10 33,16,0,akk,lettre politique,Mari,Ilan-ṣura,ú,u2,anâku
ARM 10 33,16,1,akk,lettre politique,Mari,Ilan-ṣura,GEME₂,GEME2,amtum
ARM 10 33,16,2,akk,lettre politique,Mari,Ilan-ṣura,mu-uš-ke-ni-im,mu-uš-ke-ni-im,muškênum
ARM 10 33,17,0,akk,lettre politique,Mari,Ilan-ṣura,a-wa-tim,a-wa-tim,awâtum
ARM 10 33,18,0,akk,lettre politique,Mari,Ilan-ṣura,tim,tim,annûm
ARM 10 33,18,1,akk,lettre politique,Mari,Ilan-ṣura,ik-ta-ru,ik-ta-ru,karûm
ARM 10 33,18,2,akk,lettre politique,Mari,Ilan-ṣura,na-pá-aš-ti,na-pa2-aš-ti,napištum
ARM 10 33,19,0,akk,lettre politique,Mari,Ilan-ṣura,bi,bi,abum
ARM 10 33,19,1,akk,lettre politique,Mari,Ilan-ṣura,li-iš-pu-ra-am-ma,li-iš-pu-ra-am-ma,šapârum
ARM 10 33,20,0,akk,lettre politique,Mari,Ilan-ṣura,ma-ri-(ki),ma-ri-ki,Mari
ARM 10 33,20,1,akk,lettre politique,Mari,Ilan-ṣura,li-it-ru-ni-in-ni,li-it-ru-ni-in-ni,tarûm
ARM 10 33,21,0,akk,lettre politique,Mari,Ilan-ṣura,ib-bi,ib-bi,libbum
ARM 10 33,21,1,akk,lettre politique,Mari,Ilan-ṣura,É-ta-am,E2-ta-am,bîtum
ARM 10 33,22,0,akk,lettre politique,Mari,Ilan-ṣura,ta-am,ta-am,rêštûm
ARM 10 33,22,1,akk,lettre politique,Mari,Ilan-ṣura,ú-ul,u2-ul,ul
ARM 10 33,22,2,akk,lettre politique,Mari,Ilan-ṣura,ha-aš-ha-ku,ha-aš-ha-ku,hašâhum
ARM 10 33,23,0,akk,lettre politique,Mari,Ilan-ṣura,ma,ma,anumma
ARM 10 33,23,1,akk,lettre politique,Mari,Ilan-ṣura,a-ia-ši,a-ia-ši,yâšim
ARM 10 33,23,2,akk,lettre politique,Mari,Ilan-ṣura,lu,lu,lû
ARM 10 33,23,3,akk,lettre politique,Mari,Ilan-ṣura,ba-al-ṭà-ta,ba-al-ṭa3-ta,balâṭum
ARM 10 33,24,0,akk,lettre politique,Mari,Ilan-ṣura,sí-ik-ti,si2-ik-ti,sissiktum
ARM 10 33,25,0,akk,lettre politique,Mari,Ilan-ṣura,ma-ha-ar,ma-ha-ar,mahrum
ARM 10 33,25,1,akk,lettre politique,Mari,Ilan-ṣura,LUGAL-MEŠ,LUGAL-MEŠ,šarrum
ARM 10 33,26,0,akk,lettre politique,Mari,Ilan-ṣura,ib-tu-uq,ib-tu-uq,batâqum
ARM 10 33,26,1,akk,lettre politique,Mari,Ilan-ṣura,um-ma,um-ma,umma
ARM 10 33,26,2,akk,lettre politique,Mari,Ilan-ṣura,šu-ma,šu-ma,šû
ARM 10 33,27,0,akk,lettre politique,Mari,Ilan-ṣura,at-la-ki,at-la-ki,alâkum
ARM 10 33,27,1,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 33,27,2,akk,lettre politique,Mari,Ilan-ṣura,É,E2,bîtum
ARM 10 33,27,3,akk,lettre politique,Mari,Ilan-ṣura,a-bi-ki,a-bi-ki,abum
ARM 10 33,28,0,akk,lettre politique,Mari,Ilan-ṣura,iš-tu,iš-tu,ištu
ARM 10 33,28,1,akk,lettre politique,Mari,Ilan-ṣura,pa-ni,pa-ni,pânum
ARM 10 33,28,2,akk,lettre politique,Mari,Ilan-ṣura,a-ša-ti-ia,a-ša-ti-ia,aššatum
ARM 10 33,29,0,akk,lettre politique,Mari,Ilan-ṣura,a-mu-ur,a-mu-ur,amârum
ARM 10 33,30,0,akk,lettre politique,Mari,Ilan-ṣura,ša-ni-tam,ša-ni-tam,šanîtum
ARM 10 33,30,1,akk,lettre politique,Mari,Ilan-ṣura,a-we-el-tam,a-we-el-tam,awîltum
ARM 10 33,30,2,akk,lettre politique,Mari,Ilan-ṣura,ša,ša,ša
ARM 10 33,30,3,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 33,30,4,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia,be-li2-ia,bêlum
ARM 10 33,31,0,akk,lettre politique,Mari,Ilan-ṣura,aq-bu-ú,aq-bu-u2,qabûm
ARM 10 33,31,1,akk,lettre politique,Mari,Ilan-ṣura,i-na,i-na,ina
ARM 10 33,31,2,akk,lettre politique,Mari,Ilan-ṣura,qa-ti-ia,qa-ti-ia,qâtum
ARM 10 33,32,0,akk,lettre politique,Mari,Ilan-ṣura,i-ki-im-ši-ma,i-ki-im-ši-ma,ekêmum
ARM 10 33,33,0,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 33,33,1,akk,lettre politique,Mari,Ilan-ṣura,ši-ma-tim,ši-ma-tim,Šimatum
ARM 10 33,34,0,akk,lettre politique,Mari,Ilan-ṣura,i-dì-in,i-di3-in,nadânum
ARM 10 35,1,0,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 35,1,1,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia,be-li2-ia,bêlum
ARM 10 35,1,2,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 35,1,3,akk,lettre politique,Mari,Ilan-ṣura,a-bi-ia,a-bi-ia,abum
ARM 10 35,2,0,akk,lettre politique,Mari,Ilan-ṣura,qí-bí-ma,qi2-bi2-ma,qabûm
ARM 10 35,3,0,akk,lettre politique,Mari,Ilan-ṣura,um-ma,um-ma,umma
ARM 10 35,3,1,akk,lettre politique,Mari,Ilan-ṣura,ki-ru-ú-ma,ki-ru-u2-ma,Kirum
ARM 10 35,4,0,akk,lettre politique,Mari,Ilan-ṣura,ma-ra-at-ka-a-ma,ma-ra-at-ka-a-ma,mârtum
ARM 10 35,5,0,akk,lettre politique,Mari,Ilan-ṣura,a-wa-ti,a-wa-ti,awâtum
ARM 10 35,5,1,akk,lettre politique,Mari,Ilan-ṣura,ka-la-še-na,ka-la-še-na,kalûm
ARM 10 35,6,0,akk,lettre politique,Mari,Ilan-ṣura,(I)-ia-ri-im-(d)-da-gan,I-ia-ri-im-d-da-gan,Yarim-Dagan
ARM 10 35,7,0,akk,lettre politique,Mari,Ilan-ṣura,li-id-bu-ub,li-id-bu-ub,dabâbum
ARM 10 35,8,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 35,8,1,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 35,8,2,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 35,8,3,akk,lettre politique,Mari,Ilan-ṣura,a-wa-ti,a-wa-ti,awâtum
ARM 10 35,9,0,akk,lettre politique,Mari,Ilan-ṣura,li-qú-ul,li-qu2-ul,qâlum
ARM 10 35,10,0,akk,lettre politique,Mari,Ilan-ṣura,ša-ni-tam,ša-ni-tam,šanîtum
ARM 10 35,10,1,akk,lettre politique,Mari,Ilan-ṣura,aš-šum,aš-šum,aššum
ARM 10 35,10,2,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 35,11,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 35,11,1,akk,lettre politique,Mari,Ilan-ṣura,aš-šum-mi-ma,aš-šum-mi-ma,aššum
ARM 10 35,12,0,akk,lettre politique,Mari,Ilan-ṣura,(I)-dì-im-ri-ha-am-mu,I-di3-im-ri-ha-am-mu,Dimri-Hammu
ARM 10 35,13,0,akk,lettre politique,Mari,Ilan-ṣura,i-du-uk,i-du-uk,dâkum
ARM 10 35,13,1,akk,lettre politique,Mari,Ilan-ṣura,um-ma,um-ma,umma
ARM 10 35,13,2,akk,lettre politique,Mari,Ilan-ṣura,šu-nu-ma,šu-nu-ma,šunu
ARM 10 35,14,0,akk,lettre politique,Mari,Ilan-ṣura,né-šu-um,ne2-šu-um,nêšum
ARM 10 35,14,1,akk,lettre politique,Mari,Ilan-ṣura,i-dú-uk-šu,i-du2-uk-šu,dâkum
ARM 10 35,15,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 35,15,1,akk,lettre politique,Mari,Ilan-ṣura,MUNUS,MUNUS,sinništum
ARM 10 35,15,2,akk,lettre politique,Mari,Ilan-ṣura,i-dú-uk,i-du2-uk,dâkum
ARM 10 35,16,0,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 35,16,1,akk,lettre politique,Mari,Ilan-ṣura,an-né-tim,an-ne2-tim,annûm
ARM 10 35,16,2,akk,lettre politique,Mari,Ilan-ṣura,a-wa-tim,a-wa-tim,awâtum
ARM 10 35,17,0,akk,lettre politique,Mari,Ilan-ṣura,li-iš-mé-ma,li-iš-me2-ma,šemûm
ARM 10 35,18,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 35,18,1,akk,lettre politique,Mari,Ilan-ṣura,me-hi-ir,me-hi-ir,mehrum
ARM 10 35,18,2,akk,lettre politique,Mari,Ilan-ṣura,ṭup-pí-ia,ṭup-pi2-ia,ṭuppum
ARM 10 35,19,0,akk,lettre politique,Mari,Ilan-ṣura,li-ša-bi-lim,li-ša-bi-lim,wabâlum
ARM 10 5,1,0,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,1,1,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia,be-li2-ia,bêlum
ARM 10 5,1,2,akk,lettre politique,Mari,Ilan-ṣura,qí,qi2,qabûm
ARM 10 5,2,0,akk,lettre politique,Mari,Ilan-ṣura,um-ma,um-ma,umma
ARM 10 5,2,1,akk,lettre politique,Mari,Ilan-ṣura,(munus)-ši-tum,munus-ši-tum,Šimatum
ARM 10 5,2,2,akk,lettre politique,Mari,Ilan-ṣura,GEME₂-ka-a-ma,GEME2-ka-a-ma,amtum
ARM 10 5,3,0,akk,lettre politique,Mari,Ilan-ṣura,aš-šum,aš-šum,aššum
ARM 10 5,3,1,akk,lettre politique,Mari,Ilan-ṣura,ṭe₄-mi-im,ṭe4-mi-im,ṭêmum
ARM 10 5,3,2,akk,lettre politique,Mari,Ilan-ṣura,ša,ša,ša
ARM 10 5,3,3,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 5,3,4,akk,lettre politique,Mari,Ilan-ṣura,iš-ra-am,iš-ra-am,šapârum
ARM 10 5,4,0,akk,lettre politique,Mari,Ilan-ṣura,aš-šum,aš-šum,aššum
ARM 10 5,4,1,akk,lettre politique,Mari,Ilan-ṣura,si-ma-i-la-ha-né-e-em,si-ma-i-la-ha-ne2-e-em,Simah-ilhane
ARM 10 5,4,2,akk,lettre politique,Mari,Ilan-ṣura,LÚ,LU2,awîlum
ARM 10 5,4,3,akk,lettre politique,Mari,Ilan-ṣura,nu-um-ha-a-yi,nu-um-ha-a-yi,Numha
ARM 10 5,5,0,akk,lettre politique,Mari,Ilan-ṣura,(I)-si-ma-i-la-ha-né-e-em,I-si-ma-i-la-ha-ne2-e-em,Simah-ilhane
ARM 10 5,5,1,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,5,2,akk,lettre politique,Mari,Ilan-ṣura,šu-bat-(d)-EN-LÍL-(ki),šu-bat-d-EN-LIL2-ki,Šubat-Enlil
ARM 10 5,6,0,akk,lettre politique,Mari,Ilan-ṣura,e-re-bi-im,e-re-bi-im,erêbum
ARM 10 5,6,1,akk,lettre politique,Mari,Ilan-ṣura,il-li-kam-ma,il-li-kam-ma,alâkum
ARM 10 5,6,2,akk,lettre politique,Mari,Ilan-ṣura,(I)-tu-rum-na-at-ki,I-tu-rum-na-at-ki,Turum-natki
ARM 10 5,7,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,7,1,akk,lettre politique,Mari,Ilan-ṣura,ha-ià-su-ú-mu,ha-ia3-su-u2-mu,Haya-sumu
ARM 10 5,7,2,akk,lettre politique,Mari,Ilan-ṣura,qa-qa-da-ti-šu-nu,qa-qa-da-ti-šu-nu,qaqqadum
ARM 10 5,8,0,akk,lettre politique,Mari,Ilan-ṣura,uš-te-mi-du-ma,uš-te-mi-du-ma,emêdum
ARM 10 5,8,1,akk,lettre politique,Mari,Ilan-ṣura,i-na,i-na,ina
ARM 10 5,8,2,akk,lettre politique,Mari,Ilan-ṣura,ki-bi-it-e,ki-bi-it-e,kabittum
ARM 10 5,8,3,akk,lettre politique,Mari,Ilan-ṣura,ṣa-bi-im,ṣa-bi-im,ṣâbum
ARM 10 5,9,0,akk,lettre politique,Mari,Ilan-ṣura,iṭ-ru-du-šu,iṭ-ru-du-šu,ṭarâdum
ARM 10 5,9,1,akk,lettre politique,Mari,Ilan-ṣura,(I)-ha-ià-su-ú-mu,I-ha-ia3-su-u2-mu,Haya-sumu
ARM 10 5,9,2,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,9,3,akk,lettre politique,Mari,Ilan-ṣura,tu-rum-na-at,tu-rum-na-at,Turum-natki
ARM 10 5,10,0,akk,lettre politique,Mari,Ilan-ṣura,i-na,i-na,ina
ARM 10 5,10,1,akk,lettre politique,Mari,Ilan-ṣura,bi-ri-šu-nu,bi-ri-šu-nu,biri-
ARM 10 5,10,2,akk,lettre politique,Mari,Ilan-ṣura,ni-iš,ni-iš,nîšum
ARM 10 5,10,3,akk,lettre politique,Mari,Ilan-ṣura,DINGIR-MEŠ,DINGIR-MEŠ,ilum
ARM 10 5,10,4,akk,lettre politique,Mari,Ilan-ṣura,ìz-ku-ru-ma,iz3-ku-ru-ma,zakârum
ARM 10 5,11,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,11,1,akk,lettre politique,Mari,Ilan-ṣura,pu-hu-ur,pu-hu-ur,puhrum
ARM 10 5,11,2,akk,lettre politique,Mari,Ilan-ṣura,qa-qa-da-ti-šu-nu,qa-qa-da-ti-šu-nu,qaqqadum
ARM 10 5,12,0,akk,lettre politique,Mari,Ilan-ṣura,uš-te-pí-šu,uš-te-pi2-šu,epêšum
ARM 10 5,13,0,akk,lettre politique,Mari,Ilan-ṣura,pa-na-nu-um,pa-na-nu-um,panânum
ARM 10 5,13,1,akk,lettre politique,Mari,Ilan-ṣura,(I)-tu-rum-na-at-ki,I-tu-rum-na-at-ki,Turum-natki
ARM 10 5,13,2,akk,lettre politique,Mari,Ilan-ṣura,ú-ga-al-li-il-ma,u2-ga-al-li-il-ma,gullulum
ARM 10 5,14,0,akk,lettre politique,Mari,Ilan-ṣura,it-ti,it-ti,itti
ARM 10 5,14,1,akk,lettre politique,Mari,Ilan-ṣura,ha-ià-su-ú-mu,ha-ia3-su-u2-mu,Haya-sumu
ARM 10 5,15,0,akk,lettre politique,Mari,Ilan-ṣura,ir,ir,nakârum
ARM 10 5,15,1,akk,lettre politique,Mari,Ilan-ṣura,i-na-an-na,i-na-an-na,inanna
ARM 10 5,15,2,akk,lettre politique,Mari,Ilan-ṣura,qa-bé-e,qa-be2-e,qabûm
ARM 10 5,15,3,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia-ma,be-li2-ia-ma,bêlum
ARM 10 5,16,0,akk,lettre politique,Mari,Ilan-ṣura,su-ú-mu,su-u2-mu,Haya-sumu
ARM 10 5,16,1,akk,lettre politique,Mari,Ilan-ṣura,it-ti,it-ti,itti
ARM 10 5,16,2,akk,lettre politique,Mari,Ilan-ṣura,tu-rum-na-at-ki,tu-rum-na-at-ki,Turum-natki
ARM 10 5,17,0,akk,lettre politique,Mari,Ilan-ṣura,gu₅-ur,gu5-ur,magârum
ARM 10 5,17,1,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,17,2,akk,lettre politique,Mari,Ilan-ṣura,šu,šu,šunu
ARM 10 5,18,0,akk,lettre politique,Mari,Ilan-ṣura,iš,iš,ištêniš
ARM 10 5,18,1,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,18,2,akk,lettre politique,Mari,Ilan-ṣura,KASKAL-nim,KASKAL-nim,harrânum
ARM 10 5,19,0,akk,lettre politique,Mari,Ilan-ṣura,na,na,ana
ARM 10 5,19,1,akk,lettre politique,Mari,Ilan-ṣura,šu-bat-(d)-EN-LÍL-ma-(ki),šu-bat-d-EN-LIL2-ma-ki,Šubat-Enlil
ARM 10 5,20,0,akk,lettre politique,Mari,Ilan-ṣura,ta-al-la-ku,ta-al-la-ku,alâkum
ARM 10 5,21,0,akk,lettre politique,Mari,Ilan-ṣura,na-an-na,na-an-na,inanna
ARM 10 5,21,1,akk,lettre politique,Mari,Ilan-ṣura,ha-ià-su-ú-mu,ha-ia3-su-u2-mu,Haya-sumu
ARM 10 5,22,0,akk,lettre politique,Mari,Ilan-ṣura,it-ti,it-ti,itti
ARM 10 5,22,1,akk,lettre politique,Mari,Ilan-ṣura,sa-mi-ia,sa-mi-ia,Samiya
ARM 10 5,22,2,akk,lettre politique,Mari,Ilan-ṣura,KÙ-BABBAR,KU3-BABBAR,kaspum
ARM 10 5,22,3,akk,lettre politique,Mari,Ilan-ṣura,il,il,leqûm
ARM 10 5,23,0,akk,lettre politique,Mari,Ilan-ṣura,KASKAL,KASKAL,harrânum
ARM 10 5,23,1,akk,lettre politique,Mari,Ilan-ṣura,e-ti₇-qa-am,e-ti7-qa-am,etêqum
ARM 10 5,23,2,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,23,3,akk,lettre politique,Mari,Ilan-ṣura,šu-bat-(d)-EN-LÍL,šu-bat-d-EN-LIL2,Šubat-Enlil
ARM 10 5,23,4,akk,lettre politique,Mari,Ilan-ṣura,ru-dam,ru-dam,ṭarâdum
ARM 10 5,24,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,24,1,akk,lettre politique,Mari,Ilan-ṣura,ša-ni-tam,ša-ni-tam,šanîtum
ARM 10 5,24,2,akk,lettre politique,Mari,Ilan-ṣura,wu-ú-ur-ti,wu-u2-ur-ti,wu''urtum
ARM 10 5,24,3,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia,be-li2-ia,bêlum
ARM 10 5,25,0,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,25,1,akk,lettre politique,Mari,Ilan-ṣura,qa-qa-ri-im,qa-qa-ri-im,qaqqarum
ARM 10 5,25,2,akk,lettre politique,Mari,Ilan-ṣura,ú-ul,u2-ul,ul
ARM 10 5,25,3,akk,lettre politique,Mari,Ilan-ṣura,im-qú-ut,im-qu2-ut,maqâtum
ARM 10 5,26,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,26,1,akk,lettre politique,Mari,Ilan-ṣura,aš-šum,aš-šum,aššum
ARM 10 5,26,2,akk,lettre politique,Mari,Ilan-ṣura,ṭe₄-em,ṭe4-em,ṭêmum
ARM 10 5,26,3,akk,lettre politique,Mari,Ilan-ṣura,ma-ṣí-DINGIR,ma-ṣi2-DINGIR,Maṣi-ilum
ARM 10 5,27,0,akk,lettre politique,Mari,Ilan-ṣura,ša,ša,ša
ARM 10 5,27,1,akk,lettre politique,Mari,Ilan-ṣura,be-lí,be-li2,bêlum
ARM 10 5,27,2,akk,lettre politique,Mari,Ilan-ṣura,iš-pu-ra-am,iš-pu-ra-am,šapârum
ARM 10 5,27,3,akk,lettre politique,Mari,Ilan-ṣura,um-ma,um-ma,ummâmi
ARM 10 5,28,0,akk,lettre politique,Mari,Ilan-ṣura,LÚ-MEŠ,LU2-MEŠ,awîlum
ARM 10 5,28,1,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,28,2,akk,lettre politique,Mari,Ilan-ṣura,šu-bat-(d)-EN-LÍL-(ki),šu-bat-d-EN-LIL2-ki,Šubat-Enlil
ARM 10 5,28,3,akk,lettre politique,Mari,Ilan-ṣura,li-qé-ri-bu-šu,li-qe2-ri-bu-šu,qerêbum
ARM 10 5,29,0,akk,lettre politique,Mari,Ilan-ṣura,LÚ-MEŠ,LU2-MEŠ,awîlum
ARM 10 5,29,1,akk,lettre politique,Mari,Ilan-ṣura,ták-lu-tum,tak2-lu-tum,taklum
ARM 10 5,29,2,akk,lettre politique,Mari,Ilan-ṣura,a-na,a-na,ana
ARM 10 5,29,3,akk,lettre politique,Mari,Ilan-ṣura,šu-bat-(d)-EN-LÍL-(ki),šu-bat-d-EN-LIL2-ki,Šubat-Enlil
ARM 10 5,30,0,akk,lettre politique,Mari,Ilan-ṣura,ú-qa-ar-ri-bu-šu-ma,u2-qa-ar-ri-bu-šu-ma,qerêbum
ARM 10 5,30,1,akk,lettre politique,Mari,Ilan-ṣura,LÚ,LU2,awîlum
ARM 10 5,30,2,akk,lettre politique,Mari,Ilan-ṣura,šu-ul,šu-ul,šâlum
ARM 10 5,31,0,akk,lettre politique,Mari,Ilan-ṣura,i-ru-ub,i-ru-ub,erêbum
ARM 10 5,31,1,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,31,2,akk,lettre politique,Mari,Ilan-ṣura,a-di-ni,a-di-ni,adîni
ARM 10 5,31,3,akk,lettre politique,Mari,Ilan-ṣura,ú-ul,u2-ul,ul
ARM 10 5,31,4,akk,lettre politique,Mari,Ilan-ṣura,ú-ṣé,u2-ṣe2,waṣûm
ARM 10 5,32,0,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
ARM 10 5,32,1,akk,lettre politique,Mari,Ilan-ṣura,ša-ni-tam,ša-ni-tam,šanîtum
ARM 10 5,32,2,akk,lettre politique,Mari,Ilan-ṣura,ki-ma,ki-ma,kîma
ARM 10 5,32,3,akk,lettre politique,Mari,Ilan-ṣura,1-šu,1-šu,ištiššu
ARM 10 5,32,4,akk,lettre politique,Mari,Ilan-ṣura,2-šu,2-šu,šinîšu
ARM 10 5,32,5,akk,lettre politique,Mari,Ilan-ṣura,ṭup-pí,ṭup-pi2,ṭuppum
ARM 10 5,33,0,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia,be-li2-ia,bêlum
ARM 10 5,33,1,akk,lettre politique,Mari,Ilan-ṣura,la-a,la-a,lâ
ARM 10 5,33,2,akk,lettre politique,Mari,Ilan-ṣura,eš-mu-ú-ma,eš-mu-u2-ma,šemûm
ARM 10 5,33,3,akk,lettre politique,Mari,Ilan-ṣura,bi,bi,libbum
ARM 10 5,34,0,akk,lettre politique,Mari,Ilan-ṣura,ih-hi-id,ih-hi-id,na'âdum
ARM 10 5,34,1,akk,lettre politique,Mari,Ilan-ṣura,i-na-an-na,i-na-an-na,inanna
ARM 10 5,34,2,akk,lettre politique,Mari,Ilan-ṣura,ma,ma,kîma
ARM 10 5,34,3,akk,lettre politique,Mari,Ilan-ṣura,pí,pi2,ṭuppum
ARM 10 5,35,0,akk,lettre politique,Mari,Ilan-ṣura,be-lí-ia,be-li2-ia,bêlum
ARM 10 5,35,1,akk,lettre politique,Mari,Ilan-ṣura,eš-mu-ú,eš-mu-u2,šemûm
ARM 10 5,35,2,akk,lettre politique,Mari,Ilan-ṣura,li-ib-bi,li-ib-bi,libbum
ARM 10 5,36,0,akk,lettre politique,Mari,Ilan-ṣura,di-iš,di-iš,mâdiš
ARM 10 5,36,1,akk,lettre politique,Mari,Ilan-ṣura,ih-du,ih-du,hadûm
ARM 10 5,36,2,akk,lettre politique,Mari,Ilan-ṣura,ù,u3,u
