entity_type,name,query,count,approx,index_used,target,century,short_name,error,abs_err,true,logc
historical_figure,"Charles II, Count of Hohenzollern-Sigmaringen","Charles II, Count of Hohenzollern-Sigmaringen",4,0,v4_olmo-mix-1124_llama,1606.0,1600,0,,111.71433457581088,1606.0,0.6989700043360189
historical_figure,"Frederick Casimir, Count of Hanau-Lichtenberg","Frederick Casimir, Count of Hanau-Lichtenberg",0,0,v4_olmo-mix-1124_llama,1685.0,1600,0,,36.30187547182277,1685.0,0.0
historical_figure,Antonia of Württemberg,Antonia of Württemberg,9,0,v4_olmo-mix-1124_llama,1679.0,1600,0,,178.56757049361977,1679.0,1.0
historical_figure,Johann Siebmacher,Johann Siebmacher,113,0,v4_olmo-mix-1124_llama,1611.0,1600,0,,146.7501410011846,1611.0,2.0569048513364727
historical_figure,Friedrich von Alefeld,Friedrich von Alefeld,0,0,v4_olmo-mix-1124_llama,1686.0,1600,0,,46.44081972632421,1686.0,0.0
historical_figure,Michael Maestlin,Michael Maestlin,5953,0,v4_olmo-mix-1124_llama,1631.0,1600,0,,93.78430590543394,1631.0,3.774808830310706
historical_figure,"Leopold Louis, Count Palatine of Veldenz","Leopold Louis, Count Palatine of Veldenz",8,0,v4_olmo-mix-1124_llama,1694.0,1600,0,,7.777636312658615,1694.0,0.9542425094393249
historical_figure,Fryderyk Sapieha,Fryderyk Sapieha,22,0,v4_olmo-mix-1124_llama,1650.0,1600,0,,0.29609697623891407,1650.0,1.3617278360175928
historical_figure,Maximilian Henry of Bavaria,Maximilian Henry of Bavaria,557,0,v4_olmo-mix-1124_llama,1688.0,1600,0,,17.349733938892086,1688.0,2.7466341989375787
historical_figure,Christopher Clavius,Christopher Clavius,13464,0,v4_olmo-mix-1124_llama,1612.0,1600,0,,293.1231321023763,1612.0,4.129206357747529
historical_figure,Michael Schirmer,Michael Schirmer,612,0,v4_olmo-mix-1124_llama,1673.0,1600,0,,61.560849157291386,1673.0,2.787460474518415
historical_figure,Daniel Schwenter,Daniel Schwenter,1493,0,v4_olmo-mix-1124_llama,1636.0,1600,0,,173.50890837698103,1636.0,3.1743505974793798
historical_figure,Eleanor of Anhalt-Zerbst,Eleanor of Anhalt-Zerbst,10,0,v4_olmo-mix-1124_llama,1681.0,1600,0,,454.6311581297273,1681.0,1.0413926851582251
historical_figure,Ernst Albrecht von Eberstein,Ernst Albrecht von Eberstein,58,0,v4_olmo-mix-1124_llama,1676.0,1600,0,,465.06588648238494,1676.0,1.7708520116421442
historical_figure,Johann Bayer,Johann Bayer,19841,0,v4_olmo-mix-1124_llama,1625.0,1600,0,,212.42317278572955,1625.0,4.297585445297346
historical_figure,"Alethea Howard, Countess of Arundel","Alethea Howard, Countess of Arundel",21,0,v4_olmo-mix-1124_llama,1654.0,1600,0,,116.27997204221265,1654.0,1.3424226808222062
historical_figure,Zheng Jing,Zheng Jing,6668,0,v4_olmo-mix-1124_llama,1681.0,1600,0,,566.7802932330296,1681.0,3.824060717418653
historical_figure,"Simon Louis, Count of Lippe","Simon Louis, Count of Lippe",4,0,v4_olmo-mix-1124_llama,1636.0,1600,0,,25.510401206232245,1636.0,0.6989700043360189
historical_figure,Franz Wilhelm von Wartenberg,Franz Wilhelm von Wartenberg,148,0,v4_olmo-mix-1124_llama,1661.0,1600,0,,113.40848829233892,1661.0,2.173186268412274
historical_figure,Heissler of Heitersheim,Heissler of Heitersheim,19,0,v4_olmo-mix-1124_llama,1696.0,1600,0,,161.47236104772105,1696.0,1.3010299956639813
historical_figure,Dietrich von Falkenberg,Dietrich von Falkenberg,319,0,v4_olmo-mix-1124_llama,1631.0,1600,0,,239.25741388579604,1631.0,2.505149978319906
historical_figure,Caspar Schoppe,Caspar Schoppe,157,0,v4_olmo-mix-1124_llama,1649.0,1600,0,,108.25215685221156,1649.0,2.1986570869544226
historical_figure,Karl von Lamberg,Karl von Lamberg,0,0,v4_olmo-mix-1124_llama,1612.0,1600,0,,53.19737362934006,1612.0,0.0
historical_figure,"Adolph, Prince of Nassau-Schaumburg","Adolph, Prince of Nassau-Schaumburg",8,0,v4_olmo-mix-1124_llama,1676.0,1600,0,,293.7241459289521,1676.0,0.9542425094393249
historical_figure,Philipp Hainhofer,Philipp Hainhofer,403,0,v4_olmo-mix-1124_llama,1647.0,1600,0,,94.16748892089981,1647.0,2.606381365110605
historical_figure,Hans Adam Weissenkircher,Hans Adam Weissenkircher,144,0,v4_olmo-mix-1124_llama,1695.0,1600,0,,0.9188628097354012,1695.0,2.161368002234975
historical_figure,Paul de Sorbait,Paul de Sorbait,42,0,v4_olmo-mix-1124_llama,1691.0,1600,0,,79.6446107780232,1691.0,1.6334684555795864
historical_figure,John Louis of Nassau-Hadamar,John Louis of Nassau-Hadamar,13,0,v4_olmo-mix-1124_llama,1653.0,1600,0,,28.46555810452037,1653.0,1.146128035678238
historical_figure,Hermann Otto I of Limburg-Styrum,Hermann Otto I of Limburg-Styrum,7,0,v4_olmo-mix-1124_llama,1644.0,1600,0,,224.249895277213,1644.0,0.9030899869919435
historical_figure,Johannes Karl von und zu Franckenstein,Johannes Karl von und zu Franckenstein,3,0,v4_olmo-mix-1124_llama,1691.0,1600,0,,210.00580470930822,1691.0,0.6020599913279624
historical_figure,Anna of Pomerania,Anna of Pomerania,22,0,v4_olmo-mix-1124_llama,1660.0,1600,0,,331.5834526739163,1660.0,1.3617278360175928
historical_figure,Bartholomew Holzhauser,Bartholomew Holzhauser,937,0,v4_olmo-mix-1124_llama,1658.0,1600,0,,71.36846287620006,1658.0,2.9722028383790646
historical_figure,Josua Stegmann,Josua Stegmann,66,0,v4_olmo-mix-1124_llama,1632.0,1600,0,,239.83373719710062,1632.0,1.8260748027008264
historical_figure,Nikolaus Krell,Nikolaus Krell,207,0,v4_olmo-mix-1124_llama,1601.0,1600,0,,35.84744366332757,1601.0,2.3180633349627615
historical_figure,Bartholomäus Scultetus,Bartholomäus Scultetus,33,0,v4_olmo-mix-1124_llama,1614.0,1600,0,,171.14547117408165,1614.0,1.5314789170422551
historical_figure,Hannibal von Degenfeld,Hannibal von Degenfeld,75,0,v4_olmo-mix-1124_llama,1691.0,1600,0,,241.7409800447565,1691.0,1.8808135922807914
